RceO,yjqXfn-kYOM,"[0, 1, 5]","[{'text': '20:25 last night a murder occurred in a', 'start': 5.899, 'duration': 7.12}, {'text': 'remote part of the swamp a small tourist', 'start': 9.45, 'duration': 5.49}, {'text': 'attraction deep within the heart of the', 'start': 13.019, 'duration': 7.401}, {'text': 'marsh in LA a tourist attraction here', 'start': 14.94, 'duration': 5.48}, {'text': 'welcome ladies and gentlemen to the tale', 'start': 20.84, 'duration': 5.62}, {'text': 'of a tourist attraction in the swamps', 'start': 23.64, 'duration': 5.43}, {'text': 'this is detective grimoire a game', 'start': 26.46, 'duration': 4.979}, {'text': 'created by two talented brothers goes by', 'start': 29.07, 'duration': 4.35}, {'text': 'the name super flash brothers or in this', 'start': 31.439, 'duration': 4.561}, {'text': 'case massive B games this is a point and', 'start': 33.42, 'duration': 4.47}, {'text': 'click game where you point and click and', 'start': 36.0, 'duration': 3.719}, {'text': 'point and solve some jolly old puzzles', 'start': 37.89, 'duration': 3.419}, {'text': 'here you take on the role as Detective', 'start': 39.719, 'duration': 3.93}, {'text': 'grimoire and your job is to solve a', 'start': 41.309, 'duration': 4.051}, {'text': 'murder case that has occurred within the', 'start': 43.649, 'duration': 3.93}, {'text': 'tourist attraction baggage bog you also', 'start': 45.36, 'duration': 3.69}, {'text': 'lose your hat in the beginning and', 'start': 47.579, 'duration': 3.3}, {'text': ""that's a damn shame because I really do"", 'start': 49.05, 'duration': 3.96}, {'text': 'feel for the guy within the swamp', 'start': 50.879, 'duration': 4.41}, {'text': ""there's a creature that hasn't been seen"", 'start': 53.01, 'duration': 5.16}, {'text': 'for 60 years and all kinds of stories', 'start': 55.289, 'duration': 4.68}, {'text': 'and theories have been told about this', 'start': 58.17, 'duration': 4.68}, {'text': 'myth this swamp creature is the prime', 'start': 59.969, 'duration': 4.741}, {'text': ""suspect for this murder and you'll have"", 'start': 62.85, 'duration': 4.65}, {'text': ""to find out if that's true or not you"", 'start': 64.71, 'duration': 4.56}, {'text': 'will encounter all sorts of different', 'start': 67.5, 'duration': 3.42}, {'text': ""people who you'll have to interrogate in"", 'start': 69.27, 'duration': 3.69}, {'text': 'order to solve the mystery of the swamps', 'start': 70.92, 'duration': 4.11}, {'text': 'as well as the murder these characters', 'start': 72.96, 'duration': 3.81}, {'text': 'are fully voiced and not only as a', 'start': 75.03, 'duration': 3.9}, {'text': ""dialogue great but it's funny as well"", 'start': 76.77, 'duration': 4.56}, {'text': ""I can't expose all of the secrets of the"", 'start': 78.93, 'duration': 5.07}, {'text': ""swamp I don't want to spoil your fun is"", 'start': 81.33, 'duration': 5.1}, {'text': 'there a secret to the shipwreck no you', 'start': 84.0, 'duration': 4.229}, {'text': 'just spoiled my fun the swamp is the', 'start': 86.43, 'duration': 3.6}, {'text': 'only environment you get to discover in', 'start': 88.229, 'duration': 2.78}, {'text': 'this game and as the detective', 'start': 90.03, 'duration': 3.99}, {'text': 'repeatedly asks why is there a tourist', 'start': 91.009, 'duration': 4.871}, {'text': ""attraction in the swamps well that's a"", 'start': 94.02, 'duration': 3.93}, {'text': 'damn good question my friend usually', 'start': 95.88, 'duration': 4.77}, {'text': 'swamps are gloomy and ugly but this game', 'start': 97.95, 'duration': 4.949}, {'text': 'manages to turn a swamp into a beautiful', 'start': 100.65, 'duration': 4.53}, {'text': 'and atmospheric place with a great and', 'start': 102.899, 'duration': 3.961}, {'text': 'unique art style no one has ever seen', 'start': 105.18, 'duration': 3.78}, {'text': ""before and fun characters you're in for"", 'start': 106.86, 'duration': 4.049}, {'text': 'a great ride now how does everything', 'start': 108.96, 'duration': 3.9}, {'text': 'work well just like any other point and', 'start': 110.909, 'duration': 3.96}, {'text': 'click game you interact by clicking of', 'start': 112.86, 'duration': 3.78}, {'text': 'course you talk to people to receive', 'start': 114.869, 'duration': 3.811}, {'text': 'clues answers and sometimes they give', 'start': 116.64, 'duration': 3.54}, {'text': 'you objects that can make this case', 'start': 118.68, 'duration': 3.39}, {'text': 'easier to solve you can find different', 'start': 120.18, 'duration': 3.899}, {'text': 'hidden things in some areas and some of', 'start': 122.07, 'duration': 3.72}, {'text': 'them requires you to solve a puzzle', 'start': 124.079, 'duration': 5.72}, {'text': 'like opening this gate for example', 'start': 125.79, 'duration': 4.009}, {'text': 'well this is only the beginning and the', 'start': 132.72, 'duration': 4.99}, {'text': 'game is already making fun of me', 'start': 136.18, 'duration': 3.84}, {'text': 'me sucking at videogames aside this game', 'start': 137.71, 'duration': 4.95}, {'text': 'can immerse from start to finish the', 'start': 140.02, 'duration': 4.62}, {'text': 'story is interesting the characters are', 'start': 142.66, 'duration': 4.11}, {'text': 'fun the audio is fantastic and the', 'start': 144.64, 'duration': 4.86}, {'text': 'gameplay is simply great it really made', 'start': 146.77, 'duration': 4.38}, {'text': 'me pondering over some of the unanswered', 'start': 149.5, 'duration': 2.97}, {'text': 'questions within this game and', 'start': 151.15, 'duration': 2.76}, {'text': 'immediately became impressed at how', 'start': 152.47, 'duration': 3.989}, {'text': 'clever this game really is with fun', 'start': 153.91, 'duration': 4.53}, {'text': 'twists awesome animation and just being', 'start': 156.459, 'duration': 4.021}, {'text': 'a splendid point and click game this', 'start': 158.44, 'duration': 4.62}, {'text': 'game is without a doubt worth buying I', 'start': 160.48, 'duration': 4.95}, {'text': 'really do recommend it this game is', 'start': 163.06, 'duration': 4.44}, {'text': 'available on the App Store Android and', 'start': 165.43, 'duration': 4.35}, {'text': 'also on Steam visit the web site or the', 'start': 167.5, 'duration': 3.75}, {'text': 'steam store page to find more', 'start': 169.78, 'duration': 4.19}, {'text': 'information on Detective grimoire oh', 'start': 171.25, 'duration': 5.13}, {'text': 'yeah do you want do you want to follow', 'start': 173.97, 'duration': 4.75}, {'text': 'my stuff as well well then click that', 'start': 176.38, 'duration': 3.72}, {'text': 'subscribe button and follow me on', 'start': 178.72, 'duration': 3.019}, {'text': 'Facebook and Twitter as well', 'start': 180.1, 'duration': 5.51}, {'text': 'ok thank you see you bye', 'start': 181.739, 'duration': 3.871}, {'text': 'you', 'start': 191.21, 'duration': 2.06}]"
BMeO,i5tkd4MLOsA,"[4, 54]",
GxeO,i9YbF3jDPxQ,"[2, 7]",
YseO,,"[2, 7]",
3reO,8rTTRxFSJqQ,[110],
uneO,f8ZboSPayOI,"[2, 45, 51, 56, 212]",
SJeO,fPWiaDMyfDM,"[26, 526]",
wHeO,fQ9tND0olgc,"[31, 40, 47, 57]",
qieO,Gns0ef-yAFY,"[18, 43, 59, 60, 101, 286, 693, 873]","[{'text': 'pick up some bait boy', 'start': 13.33, 'duration': 3.87}, {'text': 'you got to make our own bait out here', 'start': 21.83, 'duration': 4.52}, {'text': 'sometimes oh yeah', 'start': 23.3, 'duration': 3.05}, {'text': ""sardines come through little Jovi's"", 'start': 26.92, 'duration': 5.08}, {'text': 'sometimes even the mackerel show up and', 'start': 29.619, 'duration': 4.801}, {'text': 'those are a hell of a fight', 'start': 32.0, 'duration': 5.73}, {'text': ""if it's a bigger mackerel do you shut it"", 'start': 34.42, 'duration': 5.02}, {'text': 'up yeah we still put them out there the', 'start': 37.73, 'duration': 4.5}, {'text': 'polar cuts thing whole thing 12-inch', 'start': 39.44, 'duration': 5.369}, {'text': ""mackerel 10 inch doesn't matter that's"", 'start': 42.23, 'duration': 5.07}, {'text': ""that's actually well we try to catch the"", 'start': 44.809, 'duration': 5.011}, {'text': ""macros and those that's the base bait"", 'start': 47.3, 'duration': 5.359}, {'text': ""out there for shark fishing then it's a"", 'start': 49.82, 'duration': 5.839}, {'text': 'sardines and then you know everything', 'start': 52.659, 'duration': 5.71}, {'text': ""after that it's pretty much there's no"", 'start': 55.659, 'duration': 6.491}, {'text': 'bait and we use whatever we have or', 'start': 58.369, 'duration': 7.651}, {'text': 'frozen sardines sardines buddy sardine', 'start': 62.15, 'duration': 7.68}, {'text': 'couple of them yeah look at that some', 'start': 66.02, 'duration': 6.419}, {'text': 'yummies right there okay cause the bait', 'start': 69.83, 'duration': 6.48}, {'text': 'Oh Oh double whammy', 'start': 72.439, 'duration': 6.691}, {'text': ""double whammy oh I'm actually lost one"", 'start': 76.31, 'duration': 5.25}, {'text': ""farmed it farmed it all right so we're"", 'start': 79.13, 'duration': 5.669}, {'text': 'gonna put that on one of the rods bring', 'start': 81.56, 'duration': 7.08}, {'text': 'it in and then throw it out oh yeah you', 'start': 84.799, 'duration': 6.381}, {'text': 'want you want', 'start': 88.64, 'duration': 2.54}, {'text': ""you wanna jig just way out there they're"", 'start': 92.58, 'duration': 4.98}, {'text': ""out there alright so tell me we're doing"", 'start': 96.06, 'duration': 3.87}, {'text': ""I'm gonna put it in the bait tank wall"", 'start': 97.56, 'duration': 3.48}, {'text': 'in the little bucket right now with', 'start': 99.93, 'duration': 4.59}, {'text': ""water to keep on my life I'm gonna bring"", 'start': 101.04, 'duration': 7.47}, {'text': 'my my rod in and hook that sucker up to', 'start': 104.52, 'duration': 8.76}, {'text': 'my to my rod my leader so let me bring', 'start': 108.51, 'duration': 8.94}, {'text': ""out this uh there's a squid that I have"", 'start': 113.28, 'duration': 6.24}, {'text': 'a half hour right now', 'start': 117.45, 'duration': 3.96}, {'text': ""and I'm gonna put that that all that"", 'start': 119.52, 'duration': 7.74}, {'text': 'live one live bait is always the best', 'start': 121.41, 'duration': 7.76}, {'text': ""when you're shark fishing"", 'start': 127.26, 'duration': 4.46}, {'text': 'they love that live movement of course', 'start': 129.17, 'duration': 9.15}, {'text': 'that vibration yep feel the vibration I', 'start': 131.72, 'duration': 12.1}, {'text': ""need her out that's how it is my minute"", 'start': 138.32, 'duration': 6.79}, {'text': 'you sitting your waiting the bait fish', 'start': 143.82, 'duration': 7.32}, {'text': ""come in oh yeah see that there's no much"", 'start': 145.11, 'duration': 8.61}, {'text': ""action not much action on that so that's"", 'start': 151.14, 'duration': 4.68}, {'text': ""why we catch the light bait there's a"", 'start': 153.72, 'duration': 3.6}, {'text': 'clicker going off right now and the real', 'start': 155.82, 'duration': 4.86}, {'text': ""got to check it make sure it's not the"", 'start': 157.32, 'duration': 13.31}, {'text': 'swells is it all right oh yeah', 'start': 160.68, 'duration': 13.32}, {'text': ""all right go let's put that fresh bait"", 'start': 170.63, 'duration': 5.889}, {'text': 'we just hooked fresh bait through the', 'start': 174.0, 'duration': 4.76}, {'text': 'tail', 'start': 176.519, 'duration': 2.241}, {'text': 'you leave it in there so you get', 'start': 183.45, 'duration': 6.39}, {'text': 'actually you bring it little bloody', 'start': 185.68, 'duration': 11.57}, {'text': ""there's somewhere to hang them dang it"", 'start': 189.84, 'duration': 13.799}, {'text': 'now time to throw out the weight go out', 'start': 197.25, 'duration': 6.389}, {'text': 'done weights out lines out also drive it', 'start': 206.519, 'duration': 8.681}, {'text': 'snap swivel get it to the line', 'start': 212.29, 'duration': 7.14}, {'text': 'snap it in place hold on your leader', 'start': 215.2, 'duration': 7.469}, {'text': 'done and then just start reeling in your', 'start': 219.43, 'duration': 7.399}, {'text': ""reel and let's slide it go"", 'start': 222.669, 'duration': 4.16}, {'text': 'put that silat in tighten up the line', 'start': 230.959, 'duration': 8.101}, {'text': 'put on free spool put the clicker on let', 'start': 234.76, 'duration': 11.349}, {'text': 'that noise music music to the ears set', 'start': 239.06, 'duration': 8.849}, {'text': ""her down and there you have it it's all"", 'start': 246.109, 'duration': 4.16}, {'text': ""you got to do that's what we do out here"", 'start': 247.909, 'duration': 8.251}, {'text': 'sharking no no no no no no no no no no', 'start': 250.269, 'duration': 9.611}, {'text': 'no no no no no we waitin for that sweet', 'start': 256.16, 'duration': 6.139}, {'text': 'music', 'start': 259.88, 'duration': 2.419}]"
LFeO,H2oHNW__69c,"[3, 4, 6]",
